property_id,district,property_type,total_price,condo_fee,area,bedroom_qnt,bathroom_qnt,parking_spaces_qnt,sq_m_price
2757582268,tucuruvi,2,330000.0,190.0,60.0,2.0,1.0,1.0,5500
2778765928,tucuruvi,2,299900.0,50.0,36.0,2.0,1.0,0.0,8331
2753435796,tucuruvi,2,229000.0,80.0,36.0,1.0,1.0,0.0,6361
2721504455,tucuruvi,2,231200.0,150.0,28.0,1.0,1.0,0.0,8257
2748911901,tucuruvi,1,650000.0,0.0,160.0,4.0,3.0,3.0,4062
2759410313,tucuruvi,1,1148000.0,0.0,168.0,3.0,5.0,4.0,6833
2757581928,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2744425593,tucuruvi,2,295000.0,1.0,45.0,2.0,1.0,0.0,6556
2739498913,tucuruvi,1,1150002.0,0.0,195.0,3.0,3.0,4.0,5897
2708711862,tucuruvi,2,310000.0,0.0,41.0,2.0,1.0,0.0,7561
2757581720,tucuruvi,1,300000.0,135.0,44.0,2.0,1.0,0.0,6818
2757582489,tucuruvi,1,385000.0,300.0,64.0,2.0,1.0,1.0,6016
2772113626,tucuruvi,2,222340.0,50.0,38.0,1.0,1.0,0.0,5851
2771331123,tucuruvi,2,300000.0,180.0,40.0,2.0,1.0,0.0,7500
2750226285,tucuruvi,2,590000.0,250.0,54.0,2.0,2.0,1.0,10926
2770953569,tucuruvi,2,360000.0,400.0,71.0,2.0,1.0,1.0,5070
2757579895,tucuruvi,1,274169.0,0.0,39.0,1.0,1.0,0.0,7030
2757581986,tucuruvi,1,274169.0,0.0,39.0,1.0,1.0,0.0,7030
2757581985,tucuruvi,1,274169.0,0.0,39.0,1.0,1.0,0.0,7030
2757579894,tucuruvi,1,301585.0,0.0,39.0,2.0,1.0,1.0,7733
2760375082,tucuruvi,2,200000.0,0.0,28.0,1.0,1.0,0.0,7143
2777524707,tucuruvi,2,550000.0,1127.0,76.5,2.0,1.5,1.5,7190
2743782966,tucuruvi,1,700000.0,0.0,91.0,2.0,3.0,2.0,7692
2775552112,tucuruvi,2,540000.0,200.0,54.0,2.0,1.0,1.0,10000
2772113022,tucuruvi,2,305000.0,150.0,41.0,2.0,1.0,1.0,7439
2756819139,tucuruvi,2,400000.0,680.0,70.0,2.0,1.0,1.0,5714
2610245274,tucuruvi,1,1300000.0,0.0,507.0,4.5,5.5,4.5,2564
2745013902,tucuruvi,2,230000.0,150.0,29.0,1.0,1.0,0.0,7931
2550405140,tucuruvi,2,390000.0,220.0,75.0,2.0,1.0,0.0,5200
2757582315,tucuruvi,2,258400.0,150.0,38.0,1.0,1.0,0.0,6800
2666009026,tucuruvi,1,785000.0,0.0,160.0,3.0,3.0,2.0,4906
2775581636,tucuruvi,2,590000.0,0.0,59.0,2.0,1.0,1.0,10000
2771157520,tucuruvi,2,330000.0,593.0,53.0,2.0,1.0,1.0,6226
2607764360,tucuruvi,1,1080000.0,0.0,203.0,3.0,3.0,2.0,5320
2630967736,tucuruvi,2,480000.0,630.0,56.0,2.0,2.0,1.0,8571
2516800451,tucuruvi,2,290000.0,200.0,27.0,1.0,1.0,0.0,10741
2770950501,tucuruvi,2,350000.0,701.0,54.0,1.0,1.0,1.0,6481
2762032115,tucuruvi,2,850000.0,855.0,90.0,3.0,3.0,2.0,9444
2752004107,tucuruvi,1,310000.0,0.0,54.0,2.0,1.0,0.0,5741
2743131358,tucuruvi,1,570000.0,200.0,84.0,2.0,3.0,2.0,6786
2783009140,tucuruvi,1,229000.0,1.0,42.0,1.0,1.0,0.0,5452
2753434131,tucuruvi,2,315000.0,550.0,65.0,2.0,1.0,1.0,4846
2676393771,tucuruvi,1,1130000.0,0.0,208.0,3.0,3.0,3.0,5433
2760932622,tucuruvi,2,520000.0,390.0,49.0,2.0,1.0,1.0,10612
2771501335,tucuruvi,1,1200000.0,0.0,136.0,4.0,3.0,2.5,8824
2703132380,tucuruvi,1,960000.0,0.0,239.0,3.0,4.5,5.0,4017
2768753943,tucuruvi,2,325000.0,300.0,78.0,2.0,1.0,0.0,4167
2733378313,tucuruvi,2,350000.0,599.0,56.0,2.0,1.0,1.0,6250
2779338926,tucuruvi,1,1120000.0,0.0,210.0,2.0,3.0,3.0,5333
2712479630,tucuruvi,1,900000.0,0.0,117.0,4.0,4.0,2.0,7692
2751763399,tucuruvi,2,430000.0,750.0,55.0,2.0,1.0,1.0,7818
2767316113,tucuruvi,1,760000.0,0.0,137.0,3.0,2.5,2.0,5547
2763305033,tucuruvi,2,369000.0,0.0,40.0,2.0,1.0,0.0,9225
2683971044,tucuruvi,2,290000.0,0.0,38.0,2.0,1.0,0.0,7632
2757580434,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2748594619,tucuruvi,2,380000.0,100.0,45.0,2.0,1.0,1.0,8444
2748594618,tucuruvi,2,380000.0,100.0,45.0,2.0,1.0,1.0,8444
2748592228,tucuruvi,2,380000.0,100.0,45.0,2.0,1.0,1.0,8444
2748595094,tucuruvi,2,380000.0,100.0,45.0,2.0,1.0,1.0,8444
2723680154,tucuruvi,2,475000.0,660.0,60.0,2.0,1.0,1.0,7917
2769970166,tucuruvi,2,415000.0,271.0,44.0,2.0,1.0,1.0,9432
2772300021,tucuruvi,2,404000.0,950.0,53.0,2.0,1.0,1.0,7623
2722865773,tucuruvi,2,270000.0,418.0,34.0,1.0,1.0,0.0,7941
2710392544,tucuruvi,1,1250000.0,0.0,230.0,6.0,3.0,4.0,5435
2757581987,tucuruvi,1,269000.0,0.0,39.0,1.0,1.0,0.0,6897
2758901818,tucuruvi,1,420000.0,0.0,135.0,2.0,2.0,2.0,3111
2624449662,tucuruvi,2,419990.0,440.0,63.0,2.0,1.0,1.0,6667
2754216403,tucuruvi,2,507205.0,1.0,56.0,2.0,1.0,1.0,9057
2756579227,tucuruvi,2,450000.0,662.0,50.0,2.0,1.0,1.0,9000
2753433727,tucuruvi,1,320000.0,0.0,36.0,1.0,1.0,0.5,8889
2654184663,tucuruvi,2,340000.0,260.0,53.0,2.0,1.0,1.0,6415
2778812317,tucuruvi,2,460000.0,250.0,45.0,2.0,1.0,1.0,10222
2723503897,tucuruvi,1,648000.0,0.0,159.0,3.0,2.0,2.0,4075
2757580030,tucuruvi,1,750000.0,0.0,124.0,3.0,2.0,1.0,6048
2733069676,tucuruvi,2,400000.0,560.0,58.0,2.0,1.0,0.0,6897
2743925964,tucuruvi,1,1150000.0,0.0,200.0,3.0,5.0,4.0,5750
2721363437,tucuruvi,2,440030.0,100.0,55.0,2.0,1.0,0.0,8001
2731021127,tucuruvi,2,420000.0,1000.0,53.0,2.0,2.0,1.0,7925
2657604883,tucuruvi,2,290000.0,0.0,43.0,1.0,1.0,0.0,6744
2733069676,tucuruvi,2,400000.0,560.0,58.0,2.0,1.0,0.0,6897
2743925964,tucuruvi,1,1150000.0,0.0,200.0,3.0,5.0,4.0,5750
2721363437,tucuruvi,2,440030.0,100.0,55.0,2.0,1.0,0.0,8001
2731021127,tucuruvi,2,420000.0,1000.0,53.0,2.0,2.0,1.0,7925
2657604883,tucuruvi,2,290000.0,0.0,43.0,1.0,1.0,0.0,6744
2783008271,tucuruvi,1,899000.0,0.0,150.0,3.0,3.0,3.0,5993
2733700243,tucuruvi,2,575000.0,150.0,68.0,3.0,2.0,1.0,8456
2746420393,tucuruvi,1,299000.0,180.0,40.0,2.0,1.0,1.0,7475
2753432334,tucuruvi,1,299000.0,0.0,42.0,2.0,1.0,0.0,7119
2773762837,tucuruvi,2,349000.0,275.0,60.0,2.0,1.0,1.0,5817
2547549896,tucuruvi,2,515000.0,480.0,125.0,3.0,1.0,1.0,4120
2740296865,tucuruvi,1,530000.0,0.0,106.0,2.0,3.0,2.0,5000
2754736519,tucuruvi,2,345000.0,500.0,52.0,2.0,1.0,1.0,6635
2783004976,tucuruvi,2,430000.0,1163.0,71.0,3.0,2.0,1.0,6056
2757580941,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2779931425,tucuruvi,2,450000.0,538.0,47.0,2.0,1.0,1.0,9574
2752101555,tucuruvi,1,715000.0,0.0,110.0,3.0,2.0,2.0,6500
2753431345,tucuruvi,2,210000.0,80.0,32.0,1.0,1.0,0.0,6562
2756943042,tucuruvi,2,379000.0,690.0,58.0,2.0,1.0,1.0,6534
2658824751,tucuruvi,2,490000.0,1069.0,98.0,3.0,2.0,1.0,5000
2770950949,tucuruvi,2,585000.0,555.0,50.0,2.0,2.0,2.0,11700
2735115384,tucuruvi,1,360000.0,0.0,36.0,2.0,1.0,1.0,10000
2778756416,tucuruvi,2,400000.0,680.0,46.0,2.0,1.0,1.0,8696
2721689989,tucuruvi,1,480000.0,0.0,75.0,2.0,3.0,1.0,6400
2757581850,tucuruvi,1,301585.0,0.0,39.0,2.0,1.0,1.0,7733
2770949676,tucuruvi,2,340000.0,677.0,50.0,2.0,1.0,1.0,6800
2756418425,tucuruvi,2,730000.0,600.0,62.0,2.0,2.0,2.0,11774
2753432634,tucuruvi,1,265000.0,100.0,37.0,2.0,1.0,0.0,7162
2748511404,tucuruvi,2,799000.0,710.0,74.0,3.0,2.0,1.0,10797
2782196320,tucuruvi,1,480000.0,210.0,105.0,2.0,4.0,1.0,4571
2746174613,tucuruvi,2,800000.0,0.0,100.0,2.0,3.0,2.0,8000
2743813089,tucuruvi,1,630000.0,0.0,168.0,3.0,4.0,1.0,3750
2783004710,tucuruvi,2,590000.0,630.0,63.0,2.0,2.0,1.0,9365
2782091282,tucuruvi,2,848000.0,800.0,64.0,2.0,1.0,1.0,13250
2748595093,tucuruvi,2,380000.0,100.0,45.0,2.0,1.0,1.0,8444
2748592391,tucuruvi,2,380000.0,100.0,45.0,2.0,1.0,1.0,8444
2672446976,tucuruvi,2,430000.0,449.0,58.0,2.0,2.0,1.0,7414
2769793180,tucuruvi,1,480000.0,0.0,90.0,2.0,2.0,1.0,5333
2709370020,tucuruvi,2,460000.0,690.0,59.0,2.0,1.5,1.0,7797
2771154206,tucuruvi,1,400000.0,0.0,40.0,2.0,1.0,0.0,10000
2771152958,tucuruvi,1,400000.0,0.0,40.0,2.0,1.0,0.0,10000
2771156313,tucuruvi,1,400000.0,0.0,40.0,2.0,1.0,0.0,10000
2771154784,tucuruvi,1,340000.0,1.0,45.0,2.0,1.0,1.0,7556
2753434119,tucuruvi,2,328000.0,100.0,41.0,2.0,1.0,1.0,8000
2753434116,tucuruvi,1,285000.0,0.0,40.0,2.0,1.0,0.0,7125
2783009222,tucuruvi,1,600000.0,0.0,131.0,3.0,3.0,2.0,4580
2698371281,tucuruvi,1,424000.0,1.0,80.0,2.0,2.0,1.0,5300
2619215342,tucuruvi,1,780000.0,0.0,152.5,3.0,4.5,3.5,5115
2761068217,tucuruvi,1,660000.0,0.0,145.0,3.0,4.0,2.0,4552
2693104734,tucuruvi,2,319000.0,500.0,26.0,1.0,1.0,0.0,12269
2778808652,tucuruvi,1,415416.0,100.0,563.0,2.0,1.0,1.0,738
2754388625,tucuruvi,1,750000.0,0.0,179.0,3.0,5.0,2.0,4190
2756541565,tucuruvi,2,826000.0,850.0,79.0,2.0,2.0,1.0,10456
2775973830,tucuruvi,1,245000.0,0.0,37.0,2.0,1.0,0.0,6622
2757581359,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2734838624,tucuruvi,2,210000.0,0.0,27.0,1.0,1.0,0.0,7778
2757582916,tucuruvi,1,548000.0,0.0,220.0,3.0,2.0,0.0,2491
2780529414,tucuruvi,2,785000.0,580.0,64.0,2.0,2.0,1.0,12266
2781151953,tucuruvi,1,375000.0,0.0,50.0,2.0,1.0,0.0,7500
2752103515,tucuruvi,1,450000.0,0.0,110.0,4.0,2.0,2.0,4091
2726302676,tucuruvi,2,530000.0,810.0,47.0,2.0,2.0,2.0,11277
2734224521,tucuruvi,1,850000.0,0.0,120.0,3.0,3.0,1.0,7083
2569052235,tucuruvi,2,709000.0,1100.0,105.0,2.0,2.0,1.0,6752
2762016633,tucuruvi,2,420000.0,480.0,38.0,1.0,1.0,1.0,11053
2757579409,tucuruvi,1,274169.0,0.0,39.0,1.0,1.0,0.0,7030
2757581984,tucuruvi,1,274169.0,0.0,39.0,1.0,1.0,0.0,7030
2775053417,tucuruvi,1,269000.0,120.0,38.0,2.0,1.0,0.0,7079
2777520426,tucuruvi,2,550000.0,735.0,74.0,3.0,2.0,2.0,7432
2777518841,tucuruvi,1,650000.0,0.0,100.0,3.0,2.0,2.0,6500
2779337652,tucuruvi,1,790000.0,0.0,110.0,3.0,4.0,2.0,7182
2783009563,tucuruvi,2,570000.0,300.0,54.0,2.0,2.0,1.0,10556
2761920326,tucuruvi,1,564000.0,0.0,120.0,2.0,2.0,1.0,4700
2757046034,tucuruvi,1,720000.0,192.0,80.0,2.0,3.0,2.0,9000
2763969523,tucuruvi,2,320000.0,450.0,37.0,1.0,1.0,0.0,8649
2656568065,tucuruvi,2,195000.0,150.0,29.0,1.0,1.0,0.0,6724
2741093619,tucuruvi,2,480000.0,270.0,96.5,3.0,1.0,1.5,4974
2783008565,tucuruvi,1,899000.0,0.0,150.0,3.0,3.0,3.0,5993
2780806963,tucuruvi,1,1150000.0,0.0,153.0,3.0,5.0,4.0,7516
2733219279,tucuruvi,1,874000.0,1.0,236.0,3.0,4.5,5.0,3703
2738228476,tucuruvi,1,650000.0,0.0,160.0,3.0,2.0,1.5,4062
2729396615,tucuruvi,1,499000.0,200.0,64.0,2.0,3.0,2.0,7797
2738232269,tucuruvi,1,730000.0,0.0,262.0,4.0,3.0,3.0,2786
2783008229,tucuruvi,1,689000.0,0.0,135.0,3.0,2.0,2.0,5104
2743814819,tucuruvi,1,617000.0,0.0,126.0,2.0,3.0,1.0,4897
2690623850,tucuruvi,2,210000.0,250.0,24.0,1.0,1.0,0.0,8750
2757580424,tucuruvi,1,750000.0,0.0,170.0,4.0,4.0,2.0,4412
2754424296,tucuruvi,2,750000.0,800.0,89.0,3.0,2.0,2.0,8427
2778686719,tucuruvi,2,590000.0,0.0,59.0,2.0,2.0,1.0,10000
2779338940,tucuruvi,1,750000.0,135.0,140.0,3.0,4.0,3.0,5357
2777346086,tucuruvi,2,450000.0,980.0,71.0,3.0,2.0,1.0,6338
2746204796,tucuruvi,1,419000.0,1124.0,68.0,2.0,2.0,1.0,6162
2757581025,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2763969927,tucuruvi,2,310000.0,450.0,37.0,1.0,1.0,0.0,8378
2775052827,tucuruvi,1,269000.0,120.0,38.0,2.0,1.0,0.0,7079
2757582426,tucuruvi,1,690000.0,0.0,150.0,3.0,2.0,2.0,4600
2696961921,tucuruvi,2,580000.0,555.0,50.0,1.0,2.0,2.0,11600
2709037247,tucuruvi,2,269000.0,50.0,37.0,2.0,1.0,0.0,7270
2715285307,tucuruvi,2,520000.0,600.0,64.0,2.0,2.0,1.0,8125
2756695117,tucuruvi,2,260000.0,80.0,24.0,1.0,1.0,0.0,10833
2689329745,tucuruvi,1,790000.0,0.0,140.0,3.0,4.0,2.5,5643
2656567520,tucuruvi,2,195000.0,150.0,29.0,1.0,1.0,0.0,6724
2763337024,tucuruvi,2,334000.0,110.0,38.0,2.0,1.0,1.0,8789
2724854952,tucuruvi,2,890000.0,1700.0,160.0,3.0,5.0,3.0,5562
2771155662,tucuruvi,1,335000.0,110.0,45.0,2.0,1.0,1.0,7444
2745014307,tucuruvi,1,850000.0,0.0,155.0,4.0,4.0,5.0,5484
2656567520,tucuruvi,2,195000.0,150.0,29.0,1.0,1.0,0.0,6724
2763337024,tucuruvi,2,334000.0,110.0,38.0,2.0,1.0,1.0,8789
2724854952,tucuruvi,2,890000.0,1700.0,160.0,3.0,5.0,3.0,5562
2771155662,tucuruvi,1,335000.0,110.0,45.0,2.0,1.0,1.0,7444
2745014307,tucuruvi,1,850000.0,0.0,155.0,4.0,4.0,5.0,5484
2754519683,tucuruvi,2,410066.0,1.0,46.0,2.0,1.0,1.0,8914
2756409570,tucuruvi,2,700000.0,1000.0,88.0,3.0,3.0,2.0,7955
2740478315,tucuruvi,2,780000.0,563.0,70.0,2.0,2.0,1.0,11143
2771153940,tucuruvi,1,400000.0,0.0,40.0,2.0,1.0,0.0,10000
2724319258,tucuruvi,1,530000.0,50.0,65.0,2.0,2.0,1.0,8154
2725439061,tucuruvi,1,845000.0,0.0,168.0,3.0,4.0,4.0,5030
2737074819,tucuruvi,1,849000.0,0.0,140.0,3.0,4.0,4.0,6064
2733378455,tucuruvi,1,890000.0,0.0,200.0,3.0,5.0,3.0,4450
2567738472,tucuruvi,2,430000.0,830.0,53.0,2.0,1.0,1.0,8113
2699812676,tucuruvi,1,600000.0,0.0,180.0,3.0,3.0,2.0,3333
2753432328,tucuruvi,1,310000.0,120.0,46.0,2.0,1.5,0.5,6739
2741193400,tucuruvi,2,250000.0,100.0,35.0,2.0,1.0,0.0,7143
2779338520,tucuruvi,1,700000.0,0.0,135.0,3.0,2.0,2.0,5185
2779336080,tucuruvi,1,650000.0,0.0,91.0,4.0,3.0,1.0,7143
2783006981,tucuruvi,1,899000.0,0.0,150.0,3.0,3.0,3.0,5993
2773810939,tucuruvi,2,849000.0,890.0,64.0,2.0,2.0,1.0,13266
2758063718,tucuruvi,1,360000.0,200.0,43.0,2.0,1.0,0.0,8372
2757581804,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2721848334,tucuruvi,2,374000.0,100.0,46.0,2.0,1.0,0.0,8130
2753430861,tucuruvi,1,230000.0,150.0,32.0,1.0,1.0,0.0,7188
2707354040,tucuruvi,2,350000.0,375.0,46.0,1.0,1.0,0.0,7609
2777209513,tucuruvi,2,400000.0,600.0,41.0,2.0,1.0,1.0,9756
2691714455,tucuruvi,2,340000.0,100.0,55.0,2.0,1.0,1.0,6182
2760384455,tucuruvi,1,400000.0,0.0,60.0,2.0,1.0,0.0,6667
2718114460,tucuruvi,2,340040.0,100.0,45.0,2.0,1.0,1.0,7556
2638642658,tucuruvi,2,199000.0,100.0,24.0,1.0,1.0,0.0,8292
2774103631,tucuruvi,2,429540.0,200.0,45.0,2.0,1.0,1.0,9545
2728740621,tucuruvi,1,785000.0,0.0,160.0,3.0,4.0,2.0,4906
2762509922,tucuruvi,1,420000.0,250.0,56.0,2.0,2.0,1.0,7500
2747917501,tucuruvi,1,1200000.0,0.0,229.0,4.0,5.0,4.0,5240
2743822448,tucuruvi,2,575000.0,300.0,54.0,2.0,1.0,1.0,10648
2780774535,tucuruvi,1,3300000.0,0.0,400.0,4.0,6.0,4.0,8250
2772110562,tucuruvi,2,295000.0,150.0,40.0,2.0,1.0,1.0,7375
2664970791,tucuruvi,1,1000000.0,0.0,164.0,3.0,3.0,3.0,6098
2772684830,tucuruvi,1,950000.0,0.0,135.0,3.0,2.0,0.0,7037
2558145896,tucuruvi,2,850000.0,682.0,82.0,2.0,2.0,1.5,10366
2771155373,tucuruvi,1,400000.0,0.0,40.0,2.0,1.0,0.0,10000
2688770255,tucuruvi,2,430000.0,150.0,45.0,2.0,1.0,0.5,9556
2746420796,tucuruvi,2,299000.0,180.0,40.0,2.0,1.0,1.0,7475
2610697409,tucuruvi,2,660000.0,590.0,60.0,2.0,2.0,1.0,11000
2743814205,tucuruvi,1,530000.0,0.0,150.0,2.0,3.0,1.0,3533
2681009210,tucuruvi,2,365000.0,100.0,48.0,2.0,1.0,1.0,7604
2530379887,tucuruvi,1,430000.0,0.0,90.0,3.0,2.0,1.0,4778
2753432645,tucuruvi,1,249000.0,50.0,33.0,2.0,1.0,0.0,7545
2750135001,tucuruvi,1,900000.0,0.0,163.5,3.0,3.5,3.0,5505
2626546944,tucuruvi,2,380000.0,900.0,62.0,2.0,1.0,3.0,6129
2713211275,tucuruvi,2,614000.0,1200.0,110.0,3.0,3.0,1.0,5582
2743810896,tucuruvi,1,725000.0,0.0,140.0,4.0,3.0,2.0,5179
2757579933,tucuruvi,1,645000.0,0.0,110.0,3.0,3.0,1.0,5864
2770951859,tucuruvi,2,400000.0,1000.0,60.0,2.0,2.0,1.0,6667
2740479213,tucuruvi,2,550000.0,877.0,56.0,2.0,2.0,2.0,9821
2783088602,tucuruvi,1,770000.0,390.0,188.0,3.0,3.0,2.0,4096
2737669978,tucuruvi,2,1750000.0,0.0,129.0,3.0,4.0,2.0,13566
2624345813,tucuruvi,2,576858.0,0.0,53.0,2.0,2.0,1.0,10884
2746690724,tucuruvi,2,300000.0,0.0,26.0,1.0,1.0,0.0,11538
2720415686,tucuruvi,2,850000.0,1600.0,133.0,3.0,5.0,2.0,6391
2666646412,tucuruvi,1,850000.0,0.0,130.0,3.0,4.0,2.0,6538
2630046569,tucuruvi,2,769600.0,1.0,64.0,3.0,2.0,1.0,12025
2695050799,tucuruvi,2,870000.0,750.0,82.0,3.0,2.0,1.0,10610
2713339209,tucuruvi,1,480000.0,210.0,105.0,2.0,3.5,1.0,4571
2675397296,tucuruvi,2,240000.0,500.0,23.0,1.0,1.0,0.0,10435
2765897618,tucuruvi,1,1500000.0,0.0,250.0,3.0,4.0,3.0,6000
2530969546,tucuruvi,1,850000.0,0.0,183.0,3.0,3.0,5.0,4645
2738234389,tucuruvi,2,420000.0,600.0,27.0,1.0,1.5,0.5,15556
2733072917,tucuruvi,2,320000.0,533.0,55.0,2.0,1.0,1.0,5818
2774123947,tucuruvi,2,598000.0,700.0,63.0,2.0,2.0,1.0,9492
2771158118,tucuruvi,1,830000.0,0.0,180.0,3.0,6.0,2.0,4611
2567736883,tucuruvi,1,1378000.0,0.0,200.0,3.0,7.0,5.0,6890
2775974817,tucuruvi,1,220000.0,0.0,34.0,1.0,1.0,0.0,6471
2760151275,tucuruvi,2,719000.0,800.0,90.0,3.0,2.0,2.0,7989
2778542835,tucuruvi,2,280000.0,100.0,30.0,1.0,1.0,0.0,9333
2751498352,tucuruvi,1,330000.0,100.0,49.0,2.0,1.0,0.0,6735
2774143119,tucuruvi,2,460000.0,950.0,53.0,2.0,1.0,1.0,8679
2778674520,tucuruvi,1,680000.0,0.0,90.0,3.0,2.0,1.0,7556
2767915314,tucuruvi,1,638000.0,1.0,80.0,2.0,3.0,3.0,7975
2743873364,tucuruvi,2,230000.0,90.0,39.0,2.0,1.0,0.0,5897
2743798999,tucuruvi,2,465000.0,100.0,100.0,3.0,1.0,1.0,4650
2758685628,tucuruvi,2,360000.0,500.0,42.0,2.0,1.0,1.0,8571
2754324247,tucuruvi,1,475000.0,0.0,103.0,2.0,1.0,2.0,4612
2757579383,tucuruvi,2,299000.0,492.0,34.0,1.0,1.0,0.0,8794
2743722647,tucuruvi,2,450000.0,443.0,44.0,2.0,1.0,1.0,10227
2757580025,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2780785431,tucuruvi,2,399000.0,600.0,41.0,2.0,1.0,1.0,9732
2756682121,tucuruvi,2,205000.0,0.0,26.0,1.0,1.0,0.0,7885
2774100471,tucuruvi,2,369890.0,200.0,45.0,2.0,1.0,0.0,8220
2743873574,tucuruvi,1,1300000.0,0.0,138.0,3.0,4.0,3.0,9420
2725994748,tucuruvi,1,650000.0,0.0,116.0,3.0,2.0,2.0,5603
2747790097,tucuruvi,1,222000.0,80.0,38.0,1.0,1.0,0.0,5842
2783007981,tucuruvi,1,680000.0,0.0,228.0,3.0,3.0,4.0,2982
2743820601,tucuruvi,2,295000.0,500.0,35.0,2.0,1.0,0.0,8429
2775974914,tucuruvi,1,245000.0,0.0,37.0,2.0,1.0,0.0,6622
2732132335,tucuruvi,1,328000.0,80.0,58.0,2.0,1.0,0.0,5655
2733377335,tucuruvi,2,350000.0,200.0,60.0,1.0,1.0,0.5,5833
2659643067,tucuruvi,2,420000.0,157.0,52.0,2.0,1.0,1.0,8077
2756549717,tucuruvi,2,495000.0,709.0,55.0,2.0,1.0,1.0,9000
2778673830,tucuruvi,1,750000.0,0.0,140.0,3.0,2.0,2.0,5357
2554804492,tucuruvi,2,507600.0,0.0,59.0,2.0,1.0,1.0,8603
2783007945,tucuruvi,1,650000.0,0.0,119.0,3.0,2.0,1.0,5462
2775022516,tucuruvi,2,590000.0,200.0,59.0,2.0,1.0,1.0,10000
2770316358,tucuruvi,2,460000.0,890.0,54.0,2.0,2.0,1.0,8519
2778673830,tucuruvi,1,750000.0,0.0,140.0,3.0,2.0,2.0,5357
2554803770,tucuruvi,2,518400.0,0.0,59.0,2.0,1.0,1.0,8786
2783007945,tucuruvi,1,650000.0,0.0,119.0,3.0,2.0,1.0,5462
2775021846,tucuruvi,2,590000.0,200.0,59.0,2.0,1.0,1.0,10000
2770316358,tucuruvi,2,460000.0,890.0,54.0,2.0,2.0,1.0,8519
2696966751,tucuruvi,2,750000.0,1700.0,137.0,3.0,2.5,2.0,5474
2755805058,tucuruvi,1,1190000.0,0.0,259.0,4.0,4.0,4.0,4595
2733070791,tucuruvi,2,225000.0,450.0,33.0,2.0,1.0,0.0,6818
2775974819,tucuruvi,1,200000.0,0.0,29.0,1.0,1.0,0.0,6897
2776276421,tucuruvi,2,270000.0,214.0,25.0,1.0,1.0,0.0,10800
2551771653,tucuruvi,2,450000.0,900.0,70.0,2.0,2.0,1.0,6429
2726732846,tucuruvi,2,400000.0,370.0,45.0,1.0,1.0,1.0,8889
2779336449,tucuruvi,2,420000.0,630.0,57.0,3.0,1.0,1.0,7368
2779097183,tucuruvi,2,324000.0,372.0,50.0,2.0,1.0,1.0,6480
2733378719,tucuruvi,1,389835.0,0.0,53.0,2.0,1.0,1.0,7355
2716411296,tucuruvi,2,394990.0,875340.0,65.0,2.0,2.0,1.0,6077
2774747634,tucuruvi,2,348000.0,1.0,37.0,2.0,1.0,1.0,9405
2771158731,tucuruvi,1,348000.0,130.0,37.0,2.0,1.0,1.0,9405
2771649114,tucuruvi,2,380000.0,650.0,49.0,2.0,1.0,1.0,7755
2757581925,tucuruvi,1,443630.0,1.0,49.0,2.0,2.0,1.0,9054
2772103923,tucuruvi,2,278000.0,200.0,40.0,1.0,1.0,0.0,6950
2717932584,tucuruvi,2,330000.0,290.0,78.0,3.0,1.0,0.0,4231
2743812724,tucuruvi,2,350000.0,400.0,77.0,2.0,1.5,0.0,4545
2757582718,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2757580842,tucuruvi,1,301585.0,0.0,39.0,1.0,1.0,1.0,7733
2763647016,tucuruvi,1,650000.0,0.0,150.0,3.0,3.0,2.0,4333
2745800108,tucuruvi,1,799000.0,0.0,208.0,3.5,4.0,4.0,3841
2737759725,tucuruvi,2,230000.0,120.0,27.0,1.0,1.0,0.0,8519
2776015357,tucuruvi,2,850000.0,850.0,90.0,3.0,3.0,2.0,9444
2778420099,tucuruvi,2,560000.0,0.0,58.0,2.0,2.0,1.0,9655
2748929860,tucuruvi,2,398000.0,1080.0,55.0,2.0,1.0,1.0,7236
2769783499,tucuruvi,2,485000.0,680.0,70.0,2.0,2.0,2.0,6929
2757581333,tucuruvi,1,750000.0,0.0,97.0,4.0,3.0,2.0,7732
2715232294,tucuruvi,1,750000.0,0.0,130.0,3.0,3.0,2.0,5769
2777028623,tucuruvi,2,435000.0,50.0,119.0,2.0,1.0,0.0,3655
2733073016,tucuruvi,2,340000.0,359.0,70.0,2.0,1.0,1.0,4857
2729812357,tucuruvi,1,749000.0,0.0,130.0,3.0,2.0,3.0,5762
2561043053,tucuruvi,1,415000.0,100.0,45.0,2.0,1.0,1.0,9222
2724319446,tucuruvi,1,330000.0,100.0,40.0,2.0,1.0,1.0,8250
2741194955,tucuruvi,2,250000.0,100.0,35.0,2.0,1.0,0.0,7143
2554229787,tucuruvi,2,253800.0,0.0,29.0,1.0,1.0,1.0,8752
2757581932,tucuruvi,1,550000.0,200.0,68.0,2.0,3.0,2.0,8088
